Deck1,Deck2,Deck1_damage,Deck2_damage,clean_image_no,nsfw_image_no,tx_fee,player_payout,gas_values,gwei_values,Bid,Stake
0.018574670305757972,0.027879805971264382,2,3,42,21,0.0019507509163616725,1.4795920206900462e-05,36395,74,0.046102718118558476,0.02650590586204675
0.020387077932972723,0.02640520146626709,0,5,27,20,0.0015714264635043186,1.4976238859354695e-05,38795,68,0.056991678828710285,0.028259739824238905
0.02047854695952576,0.03976779023447877,2,6,58,22,0.0021176044728784503,1.4479940025767716e-05,38683,73,0.0345767377673029,0.02869481425831867
0.02127150008982275,0.03764033526707372,0,4,50,17,0.0018763854956497421,1.989411388850799e-05,29223,65,0.02036550313322485,0.02769108297790358
0.02003880232532225,0.03789500527519435,0,5,14,7,0.0015997772819059406,1.4017365393928205e-05,40847,77,0.029726359230215195,0.029976979668292745
0.018494864863329213,0.031091388536586495,0,4,11,7,0.0016585807270548245,2.0964240644252895e-05,23066,77,0.05502759324310216,0.0313860997762634
0.02025153123314997,0.03840049043550669,0,6,84,17,0.0013682485472582616,2.464460371281189e-05,51380,69,0.03576916681064969,0.027948023760476434
0.02291707935426088,0.03602763533131502,0,5,57,20,0.0017444562307568521,1.570592915283248e-05,38169,74,0.016550147620046682,0.02589345418419377
0.022282230136227064,0.036366995209390185,1,6,65,4,0.0019854969628420585,2.9170423969262963e-05,27896,80,0.04258259258181946,0.02721841051925933
0.023992203299555835,0.026127680019591034,0,3,70,1,0.0019499327726762402,1.491223183404009e-05,54109,71,0.04241708487866398,0.025406541659625106
0.022503222859758816,0.030042784655282147,1,4,51,17,0.0016156871418547276,3.1326727504934595e-05,36432,80,0.04938948255832335,0.02924963037611813
0.023822484970684833,0.02791364242198382,2,6,6,15,0.00207196928304615,2.356224885270607e-05,58293,80,0.029052276660381113,0.029317863304755852
0.01738795730396667,0.02765472692779519,1,4,87,7,0.0020841528419753555,2.2187006986167107e-05,38424,73,0.03429718961938985,0.028486537663115773
0.019843157327925836,0.03746079164253242,0,3,60,14,0.0015923591406329719,1.9083925034235517e-05,48369,69,0.02515486956132062,0.029976289428042632
0.020967057772891463,0.031764442691700194,2,3,47,9,0.0015848001547121105,2.1726398829551594e-05,26665,76,0.04935593949995675,0.02627368579936353
0.01856323473995599,0.038034923145877246,2,4,3,6,0.001442339781250305,1.9959305623249964e-05,50255,67,0.03483899906782319,0.030815976643325187
0.016244412980607394,0.03030824914078572,0,5,11,14,0.0012799378404908257,1.3163879948989038e-05,54005,79,0.04356739928682925,0.028024884971828118
0.02230183897177514,0.026423516064886757,1,4,70,18,0.0016791279444043905,2.933495652390276e-05,30281,67,0.027035646662123193,0.0291574602762678
0.023204304818365367,0.037199583647637015,0,6,35,1,0.0019670741108513148,2.2640873878352724e-05,62844,75,0.04100748554665643,0.025104067912320744
0.02071312739277492,0.03456564141828579,1,6,35,16,0.0016404789622785133,2.668989195234314e-05,41934,78,0.045391034880805814,0.03199033809829383
0.02036092925001262,0.032722019649831235,1,3,70,0,0.0018199751375397022,3.11904999193015e-05,25331,66,0.0184309720052593,0.025241636930024958
0.020297636803018625,0.03192138621629849,2,5,28,3,0.00226369627204576,2.5862030701419425e-05,31462,72,0.028755307059517714,0.03022818103375339
0.019376161178614466,0.03137783366195358,0,4,83,2,0.0014700211102155593,2.44218804613396e-05,46760,69,0.059513293291567654,0.03069107516861065
0.023961044340038012,0.03472030776213887,1,4,78,14,0.0017792865530515873,2.399914528586248e-05,62974,66,0.021853254970816995,0.026496458250271648
0.016804941757343542,0.033114233050858664,1,5,19,3,0.0017433295776784765,2.8455992497376586e-05,58392,65,0.039816717291640116,0.030431338718987774
0.01819323588762587,0.029729981987081253,2,6,13,20,0.0015850393654054918,1.967083843913504e-05,44903,79,0.01983163511612251,0.0299313726579777
0.020455340589165313,0.03733482023849154,1,3,18,13,0.0013173068672596732,1.7814246889297603e-05,37412,66,0.05428992045924664,0.029519037131809842
0.016731248725530994,0.03443217034900309,0,3,65,13,0.0012824954143437462,2.42023131939039e-05,58482,76,0.028347129471958197,0.031188566974034694
0.02126930526721578,0.039277714121866376,0,4,67,3,0.0021832271565150677,3.0059796228204197e-05,49521,76,0.05702539130974874,0.025730608536930277
0.023125979659581374,0.02992726365364344,1,5,17,11,0.0013349208992419058,3.0908380214329486e-05,37216,68,0.05835551878594191,0.03004971440814435
0.019418457508752197,0.034228505418821255,1,3,47,9,0.0019423099465194962,2.6851003891890673e-05,59854,68,0.05325607002391995,0.026316070336260256
0.01655975513390516,0.03465301136995498,0,4,29,23,0.002009577776644569,2.4897978935297044e-05,32449,74,0.04573964334817541,0.029118156472135587
0.021273951312491702,0.03313590607609969,1,3,4,6,0.002227022849343402,1.8369713577317603e-05,28588,76,0.057200285557678004,0.031198032241200765
0.019302892016531,0.03633499974219568,0,6,34,21,0.0012614004621570014,2.23067515105431e-05,62463,74,0.041082453195049155,0.027482743384327345
0.01586983985774689,0.02892402067588349,1,5,66,11,0.0013844486481689813,2.1875654614449184e-05,56805,79,0.037307696109557316,0.026781727771430393
0.017719759653228116,0.03970892111921378,0,3,35,20,0.0020370483347824414,1.9968165773626152e-05,38556,72,0.04235563798714566,0.026375874846618904
0.01673412686304376,0.029054236798421736,2,5,1,18,0.0016085245188221832,2.806122090154987e-05,35492,71,0.02924174177104339,0.027027285768631858
0.023168368211426933,0.029894618944102683,1,4,70,5,0.0019109097792922663,1.3617275463657722e-05,33608,65,0.0461360081118714,0.031605972246138855
0.017360678440839522,0.02817521346539632,0,3,8,18,0.0018778142489201525,2.2136941186995026e-05,40168,73,0.04811085586491905,0.025225214744156448
0.01632644782736752,0.02682837574474874,0,6,44,17,0.0016490537596407736,2.667303862814958e-05,63881,78,0.03998633386041507,0.029870642692663842
0.018046250604094476,0.032835198783647976,1,4,89,14,0.0018843547618420183,1.673592456326311e-05,41991,69,0.034875736948390086,0.031854698831980284
0.02311230957132282,0.02656727893458911,0,3,7,1,0.0020262622130649203,2.3896497970769366e-05,43215,65,0.052870990197428545,0.02685214750075452
0.023166127103381194,0.038415361971610856,2,6,84,6,0.0018542705650990514,2.758018828274554e-05,60896,80,0.041096592284356435,0.029801408959101026
0.01946626601940759,0.03602212051503452,1,5,32,7,0.0019753348112222712,2.44377049086532e-05,31465,78,0.015022198753258964,0.029421658980868244
0.017890305268380383,0.03297350426348977,2,6,35,17,0.001481743535668204,1.7428566256555422e-05,27751,75,0.037140251944672256,0.026604786457505303
0.01961951608962923,0.038825279382212675,0,3,11,5,0.0013539556936424065,2.1635991631066918e-05,46666,74,0.04068463640199958,0.029393722489749526
0.016613574528291434,0.032240575407395264,2,4,89,10,0.00143642492797866,2.5911739093096827e-05,27069,68,0.05163959000100574,0.027616583290175384
0.019670468400544726,0.038207172300962974,1,5,11,4,0.0015425877023864563,3.056711336167419e-05,28842,72,0.0531931354562699,0.02633802354891812
0.017434702755541057,0.031017008398561162,2,6,6,22,0.001617705711871885,2.167895420212008e-05,51411,80,0.04702324114957669,0.03133285489261835
0.01740133580869621,0.03752097555846334,2,3,39,17,0.0022022781488187583,2.558962740105006e-05,25280,75,0.059716889728056034,0.030411743670501326
0.015128944884933519,0.026628497682438752,0,3,88,18,0.002039251728930907,1.9558371045086256e-05,34740,73,0.05759506013964441,0.03186103010564731
0.020958478223824836,0.03499155883863595,1,4,75,2,0.0014119017576793337,2.2175559820195948e-05,30395,69,0.04189780688192582,0.02650600569302056
0.01770595994304869,0.03258515704202466,0,5,3,14,0.0020569925974789766,2.48398152531711e-05,36225,67,0.045545245185264566,0.02931651637081095
0.01908946393108247,0.035014534018800066,0,3,59,6,0.001335747419845455,2.9741304043710648e-05,26260,76,0.025718747899429246,0.0302870474444422
0.015659055089997757,0.03269029819528429,0,3,44,16,0.001533656348108725,2.741141676643261e-05,37402,68,0.020809581085985206,0.02876782225913614
0.01957770996086955,0.03981759330999425,1,6,1,14,0.0020259780128748977,2.468907482356982e-05,54713,78,0.028493416182911555,0.03199036964156964
0.01612835969277835,0.0382828259497088,2,6,55,11,0.0012817294145578545,2.5523907035272194e-05,32755,65,0.04710691260475822,0.027994351197187607
0.017379188824059314,0.03576232562238919,1,4,55,13,0.0013981213916603996,2.5277351187281843e-05,36002,68,0.04579044912564441,0.03140696051661332
0.019638205642468723,0.029343017293561386,1,3,65,2,0.0013313308397778693,2.3537306049082394e-05,37891,71,0.0510765767956528,0.026093467897889352
0.022178224942356883,0.034635209163156315,1,4,24,0,0.0016846392182797668,2.022745241083894e-05,43569,73,0.025011521071146157,0.026132735346713933
0.0206188234934636,0.026078215453007467,0,6,29,9,0.0019870290673299567,2.2154084739137075e-05,26938,79,0.059896714630092426,0.028788663086910374
0.019888943566620236,0.0264857433675449,0,6,41,20,0.0020448865395915573,2.589897758393067e-05,60127,71,0.050599696281381945,0.028081311619189146
0.018479642037546165,0.037418282598744836,1,3,58,0,0.0016665130037587948,1.6281460117981966e-05,59750,76,0.057350827287179336,0.02541357774573856
0.015413626036355568,0.03832303066460623,0,5,91,3,0.0021437601313855905,1.3543426059734414e-05,49808,73,0.05925413481010094,0.030207196336215596
0.0196547565146905,0.03307894323692411,0,5,30,2,0.0016294705674072736,2.952032543791782e-05,36970,79,0.05487419413396284,0.031171866229763798
0.02393248151447081,0.026678316242476626,2,5,17,5,0.0016579934223857455,2.2386148274939533e-05,44150,69,0.023472111600946595,0.026687349056254604
0.024478485097142826,0.03285161249633409,1,3,83,18,0.001891157501185633,2.236077258307522e-05,49121,75,0.04574524730676091,0.031886646220859884
0.020741052980254183,0.031941292004581456,2,4,51,10,0.002035798053715889,1.90605760493734e-05,37783,66,0.0345056185678447,0.02881839559125368
0.0206483285679437,0.030329960719436312,2,4,63,8,0.00136595548446892,2.5156558909953368e-05,41206,69,0.024693953395162633,0.03133322174039012
0.018841762313675146,0.03660207067154465,0,5,30,13,0.0019449535095745231,2.910078704659207e-05,57972,74,0.018490473960208975,0.031794093591319864
0.024276248176491287,0.0365145326058994,0,3,22,5,0.0018031032380816298,2.709414228273443e-05,30972,76,0.02748732267132214,0.03008052777827344
0.02416601433119086,0.0294755431112882,2,5,8,11,0.0016374775306300284,2.6183424485288465e-05,38667,65,0.021600767219892358,0.03074039011733517
0.022091000423760738,0.03385193233333876,2,4,27,8,0.0022093626099037415,2.704415252156269e-05,40794,73,0.0448478456491047,0.02775864419644065
0.01541570692072723,0.035231044327822064,0,5,48,21,0.001921019570226696,2.7249951856233966e-05,44762,69,0.04657898851252132,0.0273668485283655
0.016467321712302762,0.03298824198234129,0,3,53,12,0.0020334856272582916,2.0298945492845568e-05,50456,72,0.04436571615463347,0.03182001321517216
0.020451248712451988,0.03751127556463099,2,4,16,21,0.001290209942658948,3.1333268431002496e-05,62046,74,0.027485801645723715,0.029785585971966587
0.018268320800761358,0.039736016631508234,0,4,60,13,0.002125525383665879,1.8479629171703293e-05,25659,76,0.05134444104583998,0.027635163319178917
0.02433998930046654,0.03510717872830052,1,3,49,15,0.00180553940448502,2.9041813472026968e-05,57203,74,0.050801844137804315,0.025243489037680835
0.01681992107377393,0.0375010642577482,2,5,53,16,0.002015399195401782,2.427195919349094e-05,34859,70,0.039833638755727346,0.026948575222597186
0.017545239892760394,0.039814696086343054,2,4,71,5,0.0016878325724915704,2.860548544085083e-05,30837,65,0.026862812192843394,0.029565744462344612
0.023246718224017346,0.03141040887123718,1,6,18,14,0.001802236643222807,1.582063868609229e-05,50366,67,0.043388290269867284,0.030573380084248578
0.021211602033267003,0.02978163798670542,0,5,26,3,0.0015906193115683487,1.5172288189534041e-05,59986,71,0.0459462535706021,0.0317107084377352
0.016103534602319905,0.03384348648487004,1,5,18,6,0.0013219007234618197,1.7157956959873118e-05,33410,68,0.05926527478178375,0.031760537672982224
0.018156410459940472,0.029030259683172535,0,3,4,2,0.0018088436425705966,3.1101915516219326e-05,28187,66,0.05484547482221147,0.02700916220480922
0.02005507751706804,0.036032290708121584,1,5,15,6,0.0013271940976098747,1.726834723250595e-05,36510,74,0.04102982914444313,0.02829485199636376
0.019143067959306696,0.028204941505452698,0,3,28,18,0.0017701752682382952,1.9933045861167156e-05,33026,75,0.02364262399255054,0.02664950432170846
0.024164127407312025,0.033299373509844944,2,4,81,16,0.0019367913072409633,2.8742473452457686e-05,35652,77,0.04737749866735097,0.030092698188886585
0.017676203022120463,0.03094033098116443,0,4,27,22,0.002025493333640601,2.4126896307157067e-05,46217,70,0.021064197326141034,0.026885864528584602
0.017705599318810952,0.03630269905947228,2,4,18,12,0.0018678076308199813,2.738282539567744e-05,64894,75,0.036667439955552765,0.031449831463160216
0.016711269111820484,0.030218666344214214,0,5,58,2,0.0014109254463423036,2.7793373485333013e-05,26750,81,0.03465578835908572,0.03000481085968369
0.017135229646379924,0.03947499467756675,0,3,67,2,0.0017369394701074526,1.757794171098247e-05,43409,66,0.05856007503204905,0.029976768474286136
0.018288772831605474,0.03244555193963839,2,4,36,14,0.0022330435127215034,1.3357192069744958e-05,61671,80,0.027989625510908916,0.028823478796611127
0.015362766379694422,0.0339328854524744,2,4,48,6,0.001974352223320282,2.8247666663138643e-05,53687,75,0.04926946096943641,0.025447121113753156
0.02389673951201432,0.03276700914036024,1,6,28,8,0.002097824204119304,2.1967174883029317e-05,36348,76,0.04222420178361884,0.029609754071957567
0.020002509946523528,0.027511261760812325,0,5,74,2,0.0017214029573250917,2.782656804793581e-05,48392,66,0.05388380609116641,0.030606907148525334
0.01982170127165873,0.03570513126443308,1,5,47,1,0.001635655022901618,1.4608457823691599e-05,25591,67,0.058463802730754626,0.026989271869806642
0.01575813629951931,0.03216594358243874,2,4,40,8,0.0015665578576931137,2.690687110809032e-05,64581,68,0.02293846890192705,0.026559304970025198
0.02376689063949932,0.037911042731720496,2,5,63,9,0.0013063794989865796,3.0040271896938294e-05,44638,81,0.03145158832478969,0.025011242778482455
0.01648704216096746,0.027709149521710268,0,3,26,1,0.0013087099062698319,1.3386386030650906e-05,27672,68,0.05554368971368921,0.028494145961402616
0.023504085695457498,0.028207996101068195,2,4,86,18,0.001967367382982208,1.6999784344696188e-05,26212,66,0.04024931916836339,0.028465287790462212
0.02267366738725773,0.027760415614294407,0,3,27,16,0.001932224197553034,1.9119182560061887e-05,25464,76,0.05054445010469806,0.031363579688111425
0.02381919330297652,0.02770503519740556,0,5,54,2,0.0019570818466657864,1.588168942357583e-05,46279,72,0.041077533554933765,0.025598479808744162
0.01692566837128119,0.033044853370634016,1,3,18,3,0.0014119794887693543,2.1525660204724184e-05,49253,68,0.04512147247293938,0.028185400856355847
0.020890916268875348,0.02902052719910907,2,3,6,18,0.001568479349933898,1.2947969817280409e-05,21697,77,0.059569726798076816,0.02908639205350854
0.023326352180367816,0.028028675429095647,1,3,92,3,0.0019029620196791895,1.8839141376612247e-05,44149,66,0.03229103505548564,0.02547427683509953
0.016586611079213883,0.03863064012795345,0,3,34,21,0.001745969026884192,2.9682190732310576e-05,61015,67,0.03802439044909893,0.02753526728800192
0.023874116129387734,0.03896844497775097,1,3,18,11,0.0020284108394643427,2.3092598492815665e-05,57058,70,0.044999215722331745,0.030939755119376744
0.020575297662925006,0.03782435725038128,1,5,6,18,0.0016827533364363943,1.3206614903850428e-05,23711,75,0.0523986395030728,0.030576368518125528
0.02464614252288462,0.026431033662387946,1,3,72,15,0.0017055295800860121,1.9968881884845514e-05,23119,78,0.04914786699434267,0.02813195352374716
0.019653637743588574,0.03322598253648378,0,6,40,0,0.0013391544883596851,2.279131457186024e-05,28610,68,0.039088370956563596,0.02726367073779441
0.01603203395697634,0.03794293536062818,0,3,5,5,0.001424725343778421,2.2441425908931418e-05,38904,65,0.029422540592160866,0.027358568321881067
0.021049159928440656,0.035781357423359694,2,3,51,20,0.00126004441061289,1.9439551140040647e-05,35759,81,0.03850426127556464,0.02530684043531422
0.01930578129010533,0.03314752182510946,0,6,4,5,0.0015762896765348568,2.153676567532317e-05,60613,81,0.056577114188936635,0.026069035858919207
0.018486825454415733,0.03161133777878165,1,4,82,19,0.0018198222160101672,2.3578975934435306e-05,48009,78,0.021174180490722592,0.029057877325883302
0.01773855252585111,0.026190665658655486,2,3,13,13,0.0015615497154837382,1.550091437636803e-05,38944,69,0.018655174846272517,0.030583548258568256
0.016880504550027587,0.03778481944540808,2,4,65,21,0.0021647701230079375,3.077164891859488e-05,60798,77,0.037201848975239385,0.026575810334415174
0.02126282607238647,0.026380123346619017,2,6,36,10,0.0017111524016808102,2.482946450712918e-05,30852,74,0.017728629774707388,0.02514661782636354
0.017817970827741395,0.030191654880866375,1,3,56,9,0.0019390755134778316,1.87400181735183e-05,58419,74,0.03156439229383852,0.027405699837343603
0.024248032968711697,0.0383925061906709,2,4,65,16,0.001712960950576001,3.106427694797493e-05,26998,69,0.05295070561038515,0.026031187772633007
0.017008590852802666,0.03636750048406038,0,3,88,5,0.0019116069372135205,1.6168966434344635e-05,29672,71,0.041006049445698536,0.0264461304664897
0.02379942934343867,0.03284327311387941,1,6,19,16,0.001814689911384327,3.0463623358605656e-05,51929,67,0.039581397861968556,0.03128270211329395
0.022344176908931014,0.03977022653086683,0,6,33,16,0.002172820789358887,2.8081782328922477e-05,48320,72,0.02676451028323315,0.025388577850048548
0.018140881928664546,0.03712609701483968,0,6,51,3,0.0016615616015535802,1.363698286453097e-05,57984,65,0.015506454290103881,0.026441995216639088
0.01615957686958412,0.03897992427552831,0,5,7,15,0.0020440805869952295,2.1304675117864714e-05,38285,76,0.024851009999058083,0.03028558363922694
0.022165778451249063,0.0334738165965049,1,5,84,14,0.0016939011340994768,3.160982103822519e-05,35009,67,0.02402713536053698,0.030831710900239735
0.020896203288870097,0.030250164599665435,1,5,69,6,0.0018973154426680592,2.605516779166829e-05,58921,67,0.018959267255436008,0.031538173677801117
0.023293327270971102,0.029541937982221836,1,4,74,12,0.0016539141043060948,3.156948859657677e-05,62240,65,0.01595526781752245,0.02693656437667017
0.01696995849912134,0.03831995448320578,2,3,8,20,0.001283984573970762,2.7745713289304513e-05,42211,70,0.03283334509491394,0.02592954433369292
0.015778333531779553,0.03768784480879521,0,4,93,6,0.001728263578277767,2.6021777393639364e-05,56142,65,0.038833645372163224,0.028688538878464283
0.015959344497994778,0.028508670801886397,0,5,28,3,0.0016664936130822874,1.6012291421192244e-05,37072,80,0.05555176722592277,0.027781147324798354
0.023762507097271728,0.028169603952482466,2,5,66,7,0.002098508313436021,1.3526095649762327e-05,31314,77,0.03621939022178839,0.02668059523046183
0.022369762592099496,0.035461019479964495,0,4,71,19,0.0019694028153019196,2.181611846389719e-05,46422,67,0.03290522301148986,0.02893942540577544
0.018380296497192986,0.03443518838589258,2,6,68,22,0.0014198967076158658,1.4874372765814225e-05,28555,68,0.03599802202507554,0.029169416951904743
0.021745048312312193,0.037876103477391496,0,6,34,22,0.0017420480760532392,2.976170097287303e-05,35961,68,0.027514884957237015,0.028064596926217825
0.015534708962637601,0.039725190073521974,1,3,90,13,0.0014289268719128948,1.4541297088202958e-05,21921,68,0.02150553068871139,0.02877743972425116
0.016747088163604415,0.028682658950353154,1,6,31,9,0.00214046947156271,1.9632415298162577e-05,38214,73,0.04482805542322993,0.03071609603219512
0.015330911392519929,0.03314443924084181,1,4,18,6,0.001526500251782408,2.175027666703233e-05,60308,67,0.048598742114644274,0.027642795061873393
0.017499851454737345,0.030554063267796312,1,4,52,9,0.0014901413895711685,1.724371354557036e-05,64093,73,0.04193378553176329,0.02706720572219117
0.015583131894500902,0.039694646865189205,2,3,29,7,0.001690212340960778,1.980810964360199e-05,33658,65,0.02558384757634049,0.03067028999259677
0.01707515020264257,0.03664965036278532,0,3,32,16,0.0018698077565717434,2.638450191543275e-05,29394,70,0.04425962302847235,0.031238665372234232
0.01962697791050763,0.026470657367575864,0,5,45,11,0.001577102173356779,1.767042016733101e-05,34097,80,0.05219115066823216,0.027466739780048526
0.020026119453329466,0.028178342769116727,2,4,52,2,0.002046728390935947,1.9831777411610964e-05,53262,69,0.0358581891467258,0.02627170515261229
0.01901230782758801,0.03838051866791669,0,6,85,16,0.0019018078038009392,2.1918901301912145e-05,42296,71,0.020685541113690944,0.03127341314496098
0.023325869881820144,0.02768393913779632,0,6,53,2,0.0016014906423886793,1.3576232079832086e-05,27279,69,0.03373851196193439,0.0273496502444602
0.021623334538561745,0.035315042493623876,1,3,14,17,0.0017900864722337232,1.3636375394189183e-05,37170,80,0.030508575179028597,0.026046253856391522
0.015644080691857628,0.031069331376150505,0,5,70,4,0.00169949216923315,2.3058683549976633e-05,33663,79,0.04532213005896123,0.028341023687888024
0.019843973653057886,0.02977106347592924,0,5,90,7,0.002083119231608753,2.4881945584711776e-05,47052,66,0.03054285359847645,0.027731125762186733
0.02306624805817866,0.03373915979766411,2,6,14,16,0.0017454845242292783,2.3827739434245083e-05,37324,79,0.020820807740420666,0.0278099738371604
0.019458264517839843,0.027111296612701594,2,6,75,2,0.0022815110918182223,3.064278686461148e-05,64734,67,0.022117474633165872,0.028825506912236117
0.016111014227469227,0.03449580959544871,2,4,21,14,0.0012915194919128263,2.915821225019023e-05,46074,76,0.018684869261947512,0.02703787443874582
0.015730894871688567,0.039852847431592384,0,6,45,11,0.0014159673222025606,2.164878252339412e-05,55594,70,0.016081299151992266,0.025504093997952445
0.01683117194814602,0.03890618243642436,2,4,62,14,0.0012687975845818468,2.8606246844861016e-05,22058,74,0.05598058910115688,0.030005953483790856
0.02454416304779556,0.03809463359769938,2,4,35,12,0.0016993592091986058,2.366193726787936e-05,40352,67,0.04770060074947339,0.030980688784340238
0.016048307720481755,0.02829000249091765,1,6,74,1,0.0014497530975396554,1.970928465764197e-05,24638,76,0.016597528321382667,0.031069629843364394
0.021358971591581493,0.026760094623767577,0,3,57,5,0.002005532634568818,1.5945641840475788e-05,63054,67,0.041646767689545616,0.028565368066333544
0.019948984275687753,0.03460207133870667,0,3,19,2,0.0018868725698366034,2.9601856440874708e-05,58988,71,0.032208843195675296,0.03045206066430919
0.016978261832769383,0.028184495944464892,2,3,31,18,0.001508801130847897,2.5982198492613313e-05,41150,69,0.032488805595732584,0.029044596891939188
0.02196646511154187,0.0325518856937943,2,5,25,13,0.0018152267157374668,2.174458868296977e-05,56434,72,0.02023842556703954,0.029893837255842822
0.02386207507870918,0.039520633369951964,0,5,62,18,0.0021019320707236794,1.3017228984830218e-05,55584,71,0.03299650689963704,0.031102361341862218
0.023698632206607468,0.028988733803138086,0,5,44,19,0.0018545943143102688,3.12184625448676e-05,21015,71,0.04644556057180529,0.025470709680962357
0.02320440799822563,0.029863791504480597,2,6,37,8,0.001270232559369162,2.5832901845834698e-05,57838,67,0.0464968105636202,0.029637737756642343
0.02471560908052748,0.03221807443701694,0,6,73,14,0.002121683379250434,1.6838447713299082e-05,63939,65,0.04734789057812236,0.0293667083186203
0.017693410223959247,0.031021480060663843,2,5,83,0,0.0015658546221430222,3.072885783455524e-05,26192,79,0.015387216730821655,0.026549678364690982
0.01503778826881848,0.02944645407707477,2,4,48,21,0.0021750609626366344,1.9175395028450562e-05,34822,66,0.043757832550891315,0.0301433323540682
0.024976769931605067,0.038858919634203314,2,3,13,9,0.001746694423254307,2.9446584838764527e-05,49017,68,0.03254225183199408,0.029418163369433516
0.021876688393886203,0.036445041235166314,1,4,67,6,0.0014627077235257618,2.2845728049441388e-05,28555,73,0.01776729218826219,0.030888990321634606
0.019209315156586457,0.036328293607814005,0,4,66,14,0.0020633685794511046,2.2415173651428504e-05,29741,74,0.037890971523504374,0.0297509005779983
0.020325328359925086,0.03518169181279408,2,5,21,17,0.0020065773325225683,1.3628868113599133e-05,34503,72,0.04416332854554969,0.0297828387835058
0.020655602162645607,0.039430405342323546,1,4,38,7,0.0015783954336735554,2.4407471438667054e-05,57089,67,0.032744572753549056,0.025095499719879406
0.01808572156358591,0.026703533282069602,1,3,26,17,0.001617954258231069,3.02216010579281e-05,23901,69,0.03656494416763792,0.02922509699599443
0.01839300556568523,0.028521695992194642,1,4,6,3,0.002037270948591455,3.0400177678188027e-05,36913,76,0.035591981384096236,0.026371455656517676
0.022837427174074915,0.029319145194472082,0,3,62,16,0.0012587329164898337,2.6150120790292667e-05,40368,75,0.035772828484815035,0.02516697221392482
0.019312523767405863,0.038674584834496546,2,5,26,16,0.0014923419270027008,2.3137414010688524e-05,56521,78,0.0198375821304788,0.028283120278418592
0.015098922954591459,0.029460383836748313,1,3,27,16,0.0013558964802584043,2.2228486656465937e-05,44607,69,0.031842624801987074,0.026116054170470266
0.01794412036749428,0.031207622492938968,2,5,26,18,0.0015360809569394617,2.0000645074379182e-05,47183,71,0.037913102427505015,0.029523560929463528
0.024429442361011917,0.03190356575093514,0,5,52,20,0.0021474857401392266,1.5984765477846628e-05,50200,72,0.05068759228336109,0.02519105355613729
0.02316173049397975,0.03884741161008796,1,5,66,18,0.0019985674043990994,2.4906686057169955e-05,34361,80,0.022637359412354115,0.028251776868811085
0.020348808622758084,0.033281576782121056,2,4,32,0,0.002118577447702983,2.8844270631654704e-05,31687,81,0.05325436261496648,0.03178946620030304
0.024124117955117937,0.03787172117209925,1,4,86,19,0.0017383904254409939,2.7437208039318718e-05,23437,72,0.035702805143628995,0.027482412062454272
0.018678760772089312,0.0377840155954124,1,5,17,2,0.001602176804654407,3.0332574894887392e-05,36387,73,0.04234723388781621,0.027257598297171906
0.024218692626469404,0.026478299275964522,2,5,33,11,0.0013555816001840143,2.8522116456272837e-05,47175,67,0.04380034739319191,0.031468780435040165
0.018012462578393517,0.027441613714842505,2,6,78,4,0.0013442060695307253,2.437931887868222e-05,52804,71,0.043295730729822304,0.03075507393511104
0.024587635770268186,0.03690508126978723,1,3,20,7,0.0015600248974148036,2.377345366435038e-05,26303,81,0.052290598355180025,0.028998310060035358
0.023070769352632796,0.03188289976663797,0,6,71,22,0.0016128555059472072,1.5266692709122623e-05,55341,70,0.047252952350731695,0.029881615163618286
0.015171814276567285,0.029729543446266753,2,4,37,8,0.0013999623458600223,2.2298349198441202e-05,50083,73,0.043421038197776166,0.026095188568002005
0.016468303698063545,0.03846594232012129,2,6,21,3,0.0015844318781603895,1.6078673349890427e-05,23071,74,0.04651119531514571,0.025331710027135086
0.015609106708793096,0.03941223708796779,1,4,56,1,0.001958936026025648,2.4860141539595903e-05,40731,70,0.0501456937306683,0.028544882219763975
0.01699652381917688,0.03572552747225363,1,4,15,8,0.002249639168257919,2.6650143309477096e-05,63714,67,0.024527785712661256,0.027237734723599916
0.017090540535545123,0.02694399154865452,2,3,35,14,0.0018952608408667453,1.8548924989366002e-05,61767,71,0.0552797231300432,0.03167258690586876
0.017922550617759905,0.03071681895385834,2,6,6,3,0.0018552967075296397,2.492365053665906e-05,41164,81,0.057693544841939545,0.030875539669016468
0.023611585698964318,0.027126090209224917,1,6,41,5,0.0016375622577990473,1.2961716003762651e-05,43883,70,0.04982138273652071,0.029701223301594335
0.0204254209045426,0.029379279711006196,0,5,28,11,0.0017549981793038064,2.8461370200454968e-05,24473,68,0.05103690298182096,0.02578817655976201
0.01703662608579447,0.03619563223616451,1,6,69,19,0.0017741669052341383,2.272649635171402e-05,51102,76,0.051186708671357474,0.026996173575259665
0.02212937764992067,0.02955896294492193,2,3,26,20,0.002184435857531703,1.9672176236963378e-05,26560,69,0.056773921326506036,0.030227530004843593
0.018445217371403547,0.03648972541485375,1,4,23,21,0.0017825094440680382,1.9424788904979977e-05,23849,72,0.026249257746679813,0.030095821751732366
0.01679261832393735,0.033138719843427145,0,6,6,2,0.0020357369194348536,1.813227843895477e-05,61469,75,0.022899241521511682,0.03071947363631798
0.017641049372100967,0.03262339157552974,0,4,43,8,0.0018286465809823579,1.4814981975229564e-05,46706,77,0.05499535806931297,0.028554713634665378
0.02408787057906598,0.034436011338236,0,4,43,0,0.0013629294985041923,1.7538676854802028e-05,32529,79,0.045731267832247194,0.026765138353435497
